index,plate,state,license_type,tow_eligible_date,total_fines,amount_paid,amount_due,violations,fines_in_judgement,total_fines_post_tow_eligible,amount_paid_post_tow_eligible,amount_due_post_tow_eligible,violations_post_tow_eligible,plate_id,license_plate_issuing_state,license_plate_type,first_action_date,last_action_date
226176,590MKK,KS,PAS,2024-08-25,1078.09,0.0,1078.09,13,1078.09,0.0,0.0,0.0,0.0,590MKK,KS,PAS,2024-09-05,2024-09-05
226332,591BP1,NY,MOT,2024-08-03,1057.68,0.0,1057.68,13,1057.68,235.39,0.0,235.39,3.0,,,,,
226489,592BE1,NY,MOT,2024-01-20,352.55,0.0,352.54999999999995,4,352.54999999999995,0.0,0.0,0.0,0.0,,,,,
226917,594AY6,NY,MOT,2024-09-01,432.66,0.0,432.66,5,432.66,0.0,0.0,0.0,0.0,,,,,
226946,594BN6,NY,MOT,2024-12-25,1275.63,0.0,1275.63,16,1275.63,76.03,0.0,76.03,1.0,,,,,
227047,59539NB,NY,COM,2024-05-16,875.0,150.0,725.0,17,725.0,100.0,0.0,100.0,2.0,,,,,
227206,595RSY,IN,PAS,2024-12-19,483.78,0.0,483.78,6,483.78,0.0,0.0,0.0,0.0,,,,,
227222,596055,DE,PAS,2024-09-06,421.34,46.69,374.65,5,374.65,0.0,0.0,0.0,0.0,596055,DE,PAS,2024-04-22,2024-04-22
227360,596ERT,LA,PAS,2024-05-13,1667.98,0.0,1667.98,20,1667.98,328.24,0.0,328.24,4.0,,,,,
227683,598BF1,NY,MOT,2024-07-17,1295.94,225.0,1070.94,16,1070.94,80.63,0.0,80.63,1.0,,,,,
227695,598BN7,NY,MOT,2024-10-13,490.28,0.0,490.28,6,490.28,0.0,0.0,0.0,0.0,,,,,
227703,598BR9,NY,MOT,2024-07-30,906.43,0.0,906.43,11,906.43,0.0,0.0,0.0,0.0,,,,,
227890,599BR7,NY,MOT,2024-07-08,743.35,0.0,743.35,9,743.35,80.63,0.0,80.63,1.0,,,,,
227966,59AG42,NY,LMA,2024-09-24,1139.48,0.0,1139.48,14,1139.48,0.0,0.0,0.0,0.0,,,,,
227969,59AGFM,FL,PAS,2024-02-06,1502.95,0.0,1502.95,18,1502.95,893.43,0.0,893.43,11.0,,,,,
228277,59DISA,FL,PAS,2024-02-22,1024.24,0.0,1024.24,12,1024.24,0.0,0.0,0.0,0.0,,,,,
228313,59DVXN,FL,PAS,2024-06-26,418.23,0.0,418.23,5,418.23,0.0,0.0,0.0,0.0,,,,,
228446,59T763,WV,PAS,2024-11-11,1071.42,75.95,995.47,14,870.47,427.33,0.0,427.33,6.0,59T763,WV,PAS,2024-11-12,2024-11-12
228521,5A0BMYA,AL,PAS,2024-04-11,972.42,50.0,922.42,12,922.42,379.8,50.0,329.8,5.0,5A0BMYA,AL,PAS,2024-05-16,2024-05-16
228605,5ABE39,MA,PAS,2024-06-06,425.12,0.0,425.12,5,425.12,0.0,0.0,0.0,0.0,,,,,
228915,5ALUT3,MD,PAS,2024-07-05,675.97,63.3,612.6700000000001,9,612.6700000000001,80.5,0.0,80.5,2.0,5ALUT3,MD,PAS,2024-04-15,2024-04-15
229101,5ARTR6,CT,PAS,2024-09-27,920.47,377.86,542.61,11,542.61,76.86,15.02,61.84,1.0,5ARTR6,CT,PAS,2023-02-07,2025-05-13
229371,5AZB17,MA,PAS,2024-08-10,571.8199999999999,0.0,571.8199999999999,7,571.8199999999999,0.0,0.0,0.0,0.0,,,,,
229502,5BE0054,MD,PAS,2024-01-24,673.5600000000001,150.0,523.56,8,523.56,0.0,0.0,0.0,0.0,,,,,
229560,5BFW213,CA,PAS,2024-03-23,654.86,228.96,425.9,8,425.9,0.0,0.0,0.0,0.0,,,,,
229599,5BHE48,MA,PAS,2024-02-26,598.48,0.0,598.48,7,598.48,0.0,0.0,0.0,0.0,,,,,
229605,5BHN11,MA,PAS,2024-02-02,604.97,0.0,604.97,7,604.97,251.9,0.0,251.9,3.0,,,,,
230003,5BXM89,MA,PAS,2024-07-16,2357.49,413.79,1943.7,31,1843.7,1632.04,92.12,1539.9199999999998,22.0,,,,,
230043,5BYR67,MA,PAS,2024-07-28,413.16,45.23,367.93,5,367.93,0.0,0.0,0.0,0.0,5BYR67,MA,PAS,2024-04-15,2024-04-15
230051,5BZ1490,MD,PAS,2024-11-15,610.77,127.9,482.87,8,482.87,0.0,0.0,0.0,0.0,,,,,
230074,5BZM28,MA,PAS,2024-06-10,417.19,0.0,417.19,5,417.19,0.0,0.0,0.0,0.0,,,,,
230092,5BZV49,MA,PAS,2024-06-11,2932.1,776.77,2155.33,38,1780.33,1909.53,196.6,1712.93,25.0,5BZV49,MA,PAS,2024-08-22,2025-07-08
231175,5DNX51,MA,PAS,2024-10-01,410.04,0.0,410.04,5,410.04,0.0,0.0,0.0,0.0,,,,,
231251,5DS0323,MD,PAS,2024-02-10,841.53,0.0,841.53,10,841.53,322.13,0.0,322.13,4.0,,,,,
231387,5DX3567,MD,PAS,2024-11-09,532.74,128.03,404.71,7,404.71,0.0,0.0,0.0,0.0,5DX3567,MD,PAS,2021-09-30,2022-01-03
231395,5DX6940,MD,PAS,2024-09-26,657.39,0.0,657.39,8,657.39,239.16,0.0,239.16,3.0,5DX6940,MD,PAS,2022-07-07,2022-11-14
231503,5DZ9490,MD,PAS,2024-01-21,438.9,0.0,438.9,5,438.9,0.0,0.0,0.0,0.0,5DZ9490,MD,PAS,2024-05-16,2024-05-16
231560,5EA7817,MD,PAS,2024-04-11,422.65,0.0,422.65,5,422.65,0.0,0.0,0.0,0.0,,,,,
231568,5EA9226,MD,PAS,2024-10-14,533.39,0.0,533.39,7,483.39,125.17,0.0,125.17,2.0,5EA9226,MD,PAS,2024-07-08,2024-07-08
231876,5EEU6,NJ,PAS,2024-08-05,663.76,50.0,613.76,8,613.76,79.07,0.0,79.07,1.0,,,,,
231886,5EF0550,MD,PAS,2024-06-06,510.82,0.0,510.82,6,510.82,159.82999999999998,0.0,159.82999999999998,2.0,5EF0550,MD,PAS,2021-09-07,2021-09-07
232209,5EK2677,MD,PAS,2024-04-01,1798.53,0.0,1798.53,22,1798.53,1134.24,0.0,1134.24,14.0,5EK2677,MD,PAS,2024-04-18,2024-10-09
232235,5EK7654,MD,PAS,2024-06-13,434.87,0.0,434.87,5,434.87,0.0,0.0,0.0,0.0,,,,,
232326,5EL4843,MD,PAS,2024-02-29,3276.04,515.1,2760.94,40,2760.94,1449.92,45.26,1404.66,18.0,5EL4843,MD,PAS,2024-03-21,2024-07-15
232365,5ELD6,NJ,PAS,2024-08-15,2287.28,0.0,2287.28,28,2287.28,160.22,0.0,160.22,2.0,,,,,
232524,5EN0614,MD,PAS,2024-05-20,1171.15,453.84,717.31,14,717.31,162.17000000000002,0.0,162.17000000000002,2.0,5EN0614,MD,PAS,2022-04-06,2022-04-06
233349,5EY6320,MD,PAS,2024-04-13,352.16,0.0,352.16,4,352.16,0.0,0.0,0.0,0.0,,,,,
233374,5EY9665,MD,PAS,2024-02-06,352.29,0.0,352.29,4,352.29,0.0,0.0,0.0,0.0,,,,,
233440,5EZ1838,MD,PAS,2024-09-02,411.73,0.0,411.73,5,411.73,0.0,0.0,0.0,0.0,5EZ1838,MD,PAS,2024-03-07,2024-03-07
233454,5EZ3466,MD,PAS,2024-02-16,524.47,0.0,524.47,6,524.47,0.0,0.0,0.0,0.0,,,,,
233604,5F0R4,FL,PAS,2024-01-30,352.15999999999997,0.0,352.15999999999997,4,352.15999999999997,0.0,0.0,0.0,0.0,,,,,
233623,5FA1486,MD,PAS,2024-08-30,430.06,0.0,430.06,5,430.06,0.0,0.0,0.0,0.0,,,,,
233650,5FA5766,MD,PAS,2024-04-12,593.4,0.0,593.4,7,593.4,0.0,0.0,0.0,0.0,,,,,
233776,5FBP64,MA,PAS,2024-10-05,720.6,121.05,599.55,9,599.55,79.46,0.0,79.46,1.0,5FBP64,MA,PAS,2024-11-21,2024-11-21
233808,5FC2455,MD,PAS,2024-12-18,674.6800000000001,249.27,425.41,8,425.41,0.0,0.0,0.0,0.0,5FC2455,MD,PAS,2024-10-22,2024-10-25
233835,5FC7199,MD,PAS,2024-08-16,410.3,0.0,410.3,5,410.3,0.0,0.0,0.0,0.0,,,,,
233977,5FD9628,MD,PAS,2024-09-27,2125.1,1136.59,988.51,28,713.51,661.06,45.65,615.41,10.0,5FD9628,MD,PAS,2023-12-05,2025-04-01
234013,5FE0517,MD,PAS,2024-11-20,432.27,0.0,432.27,5,432.27,0.0,0.0,0.0,0.0,,,,,
234061,5FE3939,MD,PAS,2024-02-21,673.51,75.69,597.8199999999999,8,597.8199999999999,83.49,0.0,83.49,1.0,,,,,
234300,5FG4103,MD,PAS,2024-07-14,1891.02,0.0,1891.02,23,1891.02,0.0,0.0,0.0,0.0,,,,,
234510,5FGS85,MA,PAS,2024-11-24,1253.47,50.0,1203.47,16,1203.47,0.0,0.0,0.0,0.0,,,,,
234642,5FH4278,MD,PAS,2024-11-16,585.6,0.0,585.6,7,585.6,0.0,0.0,0.0,0.0,5FH4278,MD,PAS,2024-11-07,2024-11-07
234646,5FH5264,MD,PAS,2024-12-09,1409.73,375.71,1034.02,19,1034.02,155.01999999999998,0.0,155.01999999999998,2.0,,,,,
234805,5FHW59,MA,PAS,2024-08-30,1944.22,0.0,1944.22,24,1944.22,480.27,0.0,480.27,6.0,,,,,
234974,5FKP98,MA,PAS,2024-10-20,490.67,0.0,490.67,6,490.67,0.0,0.0,0.0,0.0,,,,,
235393,5FPA88,MA,PAS,2024-10-05,658.56,0.0,658.56,8,658.56,0.0,0.0,0.0,0.0,,,,,
235707,5FWN19,MA,PAS,2024-07-28,496.39,0.0,496.39,6,496.39,0.0,0.0,0.0,0.0,,,,,
236008,5GB9474,MD,PAS,2024-10-01,1566.11,2.83,1563.28,20,1513.28,756.6899999999999,0.0,756.6899999999999,10.0,,,,,
236014,5GBF51,MA,PAS,2024-05-27,2281.56,0.0,2281.56,28,2281.56,1531.84,0.0,1531.84,19.0,,,,,
236048,5GC3108,MD,PAS,2024-08-19,1290.76,0.0,1290.76,16,1290.76,308.57,0.0,308.57,4.0,,,,,
236309,5GG4160,MD,PAS,2024-11-14,1387.01,0.0,1387.01,18,1187.01,660.69,0.0,660.69,9.0,,,,,
236428,5GH0689,MD,PAS,2024-12-06,2333.71,0.0,2333.71,31,2183.71,1454.34,0.0,1454.34,20.0,5GH0689,MD,PAS,2025-05-13,2025-05-13
237085,5GRS97,MA,PAS,2024-05-22,829.31,0.0,829.31,10,829.31,159.82999999999998,0.0,159.82999999999998,2.0,5GRS97,MA,PAS,2024-10-03,2024-10-03
237249,5GZK6,NJ,PAS,2024-09-16,415.11,0.0,415.11,5,415.11,0.0,0.0,0.0,0.0,,,,,
237466,5HLC94,MA,PAS,2024-11-09,2789.98,75.04,2714.94,36,2589.94,1671.56,0.0,1671.56,22.0,5HLC94,MA,PAS,2025-06-23,2025-06-23
237493,5HNE87,MA,PAS,2024-11-17,566.46,15.1,551.36,7,551.36,0.0,0.0,0.0,0.0,,,,,
237616,5IC64,PA,PAS,2024-10-05,544.9200000000001,0.0,544.9200000000001,7,419.92,125.0,0.0,125.0,2.0,5IC64,PA,PAS,2024-02-29,2024-02-29
237645,5JAM49,MA,PAS,2024-10-15,2507.89,1022.32,1485.57,32,1385.57,946.03,0.0,946.03,13.0,5JAM49,MA,PAS,2025-08-07,2025-08-11
237703,5JDD94,MA,PAS,2024-12-31,639.19,0.0,639.19,8,639.19,0.0,0.0,0.0,0.0,,,,,
237912,5JVX88,MA,PAS,2024-08-13,3351.07,0.0,3351.07,41,3351.07,0.0,0.0,0.0,0.0,,,,,
238132,5KJF2,NJ,PAS,2024-01-05,693.14,0.0,693.14,8,693.14,0.0,0.0,0.0,0.0,,,,,
238282,5KTK835,CA,PAS,2024-05-27,499.9,0.0,499.9,6,499.9,81.8,0.0,81.8,1.0,5KTK835,CA,PAS,2024-06-26,2024-06-26
238306,5KWP91,MA,PAS,2024-07-03,2550.23,0.0,2550.23,31,2550.23,567.92,0.0,567.92,7.0,,,,,
238504,5LJA28,MA,PAS,2024-09-06,964.7,0.0,964.7,12,964.7,553.36,0.0,553.36,7.0,,,,,
239026,5LWA61,MA,PAS,2024-07-20,1380.59,0.0,1380.59,17,1380.59,637.24,0.0,637.24,8.0,,,,,
239285,5MB06,PA,PAS,2024-09-11,503.8,0.0,503.8,6,503.8,0.0,0.0,0.0,0.0,,,,,
239807,5MTY67,MA,PAS,2024-12-08,560.77,0.0,560.77,7,560.77,0.0,0.0,0.0,0.0,,,,,
240428,5NLJ58,MA,PAS,2024-03-24,3512.13,232.0,3280.13,42,3280.13,829.05,0.0,829.05,10.0,5NLJ58,MA,PAS,2024-05-23,2024-05-23
240938,5P3RM,UT,PAS,2024-05-18,745.4300000000001,0.0,745.4300000000001,19,745.4300000000001,0.0,0.0,0.0,0.0,5P3RM,UT,PAS,2025-02-03,2025-02-03
240982,5PAT21,MA,PAS,2024-07-04,755.83,0.0,755.83,10,655.83,175.43,0.0,175.43,3.0,,,,,
241116,5PHJ59,MA,PAS,2024-10-28,484.95,0.0,484.95,6,484.95,75.3,0.0,75.3,1.0,,,,,
241180,5PLZ34,MA,PAS,2024-10-13,970.81,0.0,970.81,12,970.81,0.0,0.0,0.0,0.0,,,,,
241711,5RTG19,MA,PAS,2024-02-05,1181.62,106.02,1075.6,14,1075.6,168.41,0.0,168.41,2.0,5RTG19,MA,PAS,2024-03-05,2024-03-05
241756,5RVK11,MA,PAS,2024-06-14,499.9,0.0,499.9,6,499.9,0.0,0.0,0.0,0.0,,,,,
241881,5SDR4,NJ,PAS,2024-07-27,579.36,0.0,579.36,7,579.36,0.0,0.0,0.0,0.0,,,,,
242036,5STARS4U,NY,SRF,2024-05-10,513.29,0.0,513.29,6,513.29,79.59,0.0,79.59,1.0,,,,,
242289,5TSKB,TX,PAS,2024-04-13,505.92,59.13,446.79,6,446.79,75.3,0.0,75.3,1.0,,,,,
242306,5TV71,PA,PAS,2024-08-14,659.21,0.0,659.21,8,659.21,0.0,0.0,0.0,0.0,,,,,
242385,5UGR7,NJ,PAS,2024-12-05,480.53,0.0,480.53,6,480.53,0.0,0.0,0.0,0.0,,,,,
242511,5VEK2,NJ,PAS,2024-08-29,491.32,0.0,491.32,6,491.32,0.0,0.0,0.0,0.0,,,,,
244060,5ZA9GG,AZ,PAS,2024-10-27,1371.49,0.0,1371.49,17,1371.49,0.0,0.0,0.0,0.0,,,,,
244216,5ZXG343,CA,PAS,2024-04-04,505.23,0.0,505.23,6,505.23,78.29,0.0,78.29,1.0,,,,,
244302,60041NB,NY,COM,2024-07-25,1382.94,475.73,907.21,19,907.21,858.34,375.73,482.61,12.0,,,,,
244428,60099ND,NY,COM,2024-02-22,767.79,0.0,767.79,9,767.79,0.0,0.0,0.0,0.0,,,,,
244555,60123NC,NY,COM,2024-10-09,1045.1,413.09,632.01,13,632.01,225.43,75.0,150.43,3.0,60123NC,NY,COM,2024-03-20,2024-03-20
244698,601BF8,NY,MOT,2024-01-07,433.96,0.0,433.96,5,433.96,81.41,0.0,81.41,1.0,,,,,
244859,60274ND,NY,COM,2024-12-09,2019.78,1038.14,981.64,26,931.64,358.09000000000003,0.0,358.09000000000003,5.0,,,,,
245022,603393D,MT,PAS,2024-10-15,487.81,0.0,487.81,6,487.81,0.0,0.0,0.0,0.0,,,,,
245419,604BM6,NY,MOT,2024-11-03,565.9100000000001,0.0,565.9100000000001,7,565.9100000000001,0.0,0.0,0.0,0.0,,,,,
245518,60558HM,VA,PAS,2024-08-06,416.41,0.0,416.41,5,416.41,0.0,0.0,0.0,0.0,,,,,
245612,605BM7,NY,MOT,2024-07-30,576.89,0.0,576.89,7,576.89,0.0,0.0,0.0,0.0,,,,,
245620,605BU9,NY,MOT,2024-11-18,1203.47,0.0,1203.47,15,1203.47,0.0,0.0,0.0,0.0,,,,,
245885,60739H3,CA,PAS,2024-03-19,1396.68,198.91,1197.77,17,1197.77,651.21,0.0,651.21,8.0,60739H3,CA,PAS,2024-03-13,2024-11-07
245912,60751NC,NY,COM,2024-04-12,1279.88,600.0,679.88,20,679.88,0.0,0.0,0.0,0.0,,,,,
245923,607571,NY,PAS,2024-03-13,2692.75,734.88,1957.87,37,1807.87,2003.15,475.0,1528.15,28.0,,,,,
246014,607EGP,ND,PAS,2024-08-20,3624.49,0.36,3624.13,45,3624.13,1584.13,0.0,1584.13,20.0,607EGP,ND,PAS,2024-09-05,2024-09-05
246044,608061,NY,PAS,2024-08-18,2243.13,0.0,2243.13,29,2143.13,1330.85,0.0,1330.85,18.0,,,,,
246211,608AIY,SC,PAS,2024-11-29,482.11,60.6,421.51,6,421.51,0.0,0.0,0.0,0.0,608AIY,SC,PAS,2024-11-07,2025-03-25
246226,608BF0,NY,MOT,2024-04-25,829.61,152.01,677.6,10,677.6,0.0,0.0,0.0,0.0,,,,,
246355,6095QW,SC,PAS,2024-08-30,717.27,50.0,667.27,9,667.27,0.0,0.0,0.0,0.0,,,,,
246525,60ANNQ,FL,PAS,2024-03-02,601.46,0.0,601.46,7,601.46,0.0,0.0,0.0,0.0,,,,,
246530,60APTN,FL,PAS,2024-04-11,3985.28,682.08,3303.2000000000003,50,3228.2000000000003,3218.21,464.33,2753.88,41.0,60APTN,FL,PAS,2023-10-30,2025-04-24
246657,60BNZK,FL,PAS,2024-08-02,505.62,0.0,505.62,6,505.62,0.0,0.0,0.0,0.0,,,,,
246699,60BTHJ,FL,PAS,2024-01-22,430.19000000000005,0.0,430.19,5,430.19,0.0,0.0,0.0,0.0,,,,,
246827,60DUKF,FL,PAS,2024-11-01,1195.32,218.01,977.31,15,977.31,231.7,30.47,201.23,3.0,60DUKF,FL,PAS,2025-05-01,2025-08-19
246828,60DULZ,FL,PAS,2024-09-04,687.38,275.0,412.38,9,412.38,0.0,0.0,0.0,0.0,,,,,
246841,60DVVE,FL,PAS,2024-12-23,479.75,0.0,479.75,6,479.75,75.82,0.0,75.82,1.0,,,,,
246880,60EHSP,FL,PAS,2024-12-10,1274.28,277.01,997.27,16,997.27,387.03,0.0,387.03,5.0,60EHSP,FL,PAS,2025-05-08,2025-05-08
246883,60EIBB,FL,PAS,2024-09-10,491.84,0.0,491.84,6,491.84,0.0,0.0,0.0,0.0,,,,,
246894,60ELBJ,FL,PAS,2024-06-27,1751.59,350.4,1401.19,23,1401.19,325.64,0.0,325.64,4.0,60ELBJ,FL,PAS,2024-08-01,2024-08-01
246937,60JDLE,NJ,PAS,2024-02-02,2719.47,1066.09,1653.38,34,1578.38,881.69,0.0,881.69,11.0,60JDLE,NJ,PAS,2023-09-25,2024-03-20
247010,61005ND,NY,COM,2024-07-13,737.73,42.41,695.32,9,695.32,240.85,0.0,240.85,3.0,61005ND,NY,COM,2024-03-18,2024-03-18
247074,6103AT,FL,PAS,2024-10-22,1035.96,391.96,644.0,13,644.0,236.82,0.0,236.82,3.0,6103AT,FL,PAS,2023-05-30,2024-04-25
247175,610BE2,NY,MOT,2024-08-21,2703.21,200.0,2503.21,35,2503.21,1275.52,0.0,1275.52,16.0,,,,,
247402,611808,NY,PAS,2024-12-22,1168.85,318.19,850.66,15,700.66,377.94,0.0,377.94,5.0,,,,,
247420,611917,NY,PAS,2024-01-16,1837.34,0.0,1837.34,23,1612.34,1484.01,0.0,1484.01,19.0,,,,,
247461,611BM9,NY,MOT,2024-11-10,403.02,0.0,403.02,5,403.02,0.0,0.0,0.0,0.0,,,,,
247698,61300NC,NY,COM,2024-04-30,918.0,0.0,918.0,11,918.0,327.59000000000003,0.0,327.59000000000003,4.0,,,,,
248126,614AZ0,NY,MOT,2024-06-13,575.98,0.0,575.98,7,575.98,156.58,0.0,156.58,2.0,,,,,
248196,61515MG,NY,COM,2024-11-27,850.8,50.0,800.8,11,725.8,383.09,0.0,383.09,5.0,,,,,
248333,615BM8,NY,MOT,2024-11-15,2929.62,0.0,2929.62,37,2929.62,1496.35,0.0,1496.35,19.0,,,,,
248556,616BN1,NY,MOT,2024-07-31,953.87,0.0,953.87,12,953.87,458.52,0.0,458.52,6.0,,,,,
248743,61789PD,PA,PAS,2024-09-15,1426.95,0.0,1426.95,18,1276.95,693.22,0.0,693.22,9.0,,,,,
248776,617AJI,SC,PAS,2024-11-29,643.48,0.0,643.48,8,643.48,0.0,0.0,0.0,0.0,,,,,
248802,617BN0,NY,MOT,2024-06-18,748.03,0.0,748.03,9,748.03,0.0,0.0,0.0,0.0,,,,,
248970,618514,NY,PAS,2024-02-28,1147.75,92.87,1054.88,14,1054.88,636.2,0.0,636.2,8.0,,,,,
249264,619858,NY,PAS,2024-05-09,352.29,0.0,352.29,4,352.29,0.0,0.0,0.0,0.0,,,,,
249304,619AA4,NY,MOT,2024-03-09,606.55,117.07999999999998,489.47,7,489.47,0.0,0.0,0.0,0.0,,,,,
249378,61AD8NP,AL,PAS,2024-09-15,896.68,79.59,817.09,11,817.09,79.98,0.0,79.98,1.0,,,,,
249426,61AUXC,FL,PAS,2024-12-14,561.55,0.0,561.55,7,561.55,0.0,0.0,0.0,0.0,,,,,
249466,61BEAM,FL,PAS,2024-04-10,975.55,348.88,626.67,12,626.67,50.0,50.0,0.0,1.0,61BEAM,FL,PAS,2024-05-15,2024-09-09
249655,61DBYG,FL,PAS,2024-06-05,596.26,0.0,596.26,7,596.26,0.0,0.0,0.0,0.0,61DBYG,FL,PAS,2023-01-31,2024-03-27
249679,61DIUY,FL,PAS,2024-09-03,412.25,0.0,412.25,5,412.25,0.0,0.0,0.0,0.0,,,,,
249697,61DQRF,FL,PAS,2024-05-24,507.31,0.0,507.31,6,507.31,0.0,0.0,0.0,0.0,,,,,
249844,61VELE,NJ,PAS,2024-10-05,1054.02,210.8,843.22,13,843.22,0.0,0.0,0.0,0.0,61VELE,NJ,PAS,2024-09-26,2024-10-01
250156,621255,NY,PAS,2024-02-17,778.41,121.02,657.39,9,657.39,166.61,0.0,166.61,2.0,621255,NY,PAS,2024-10-25,2024-10-25
250318,621FGD,LA,PAS,2024-05-07,419.86,45.31,374.55,5,374.55,0.0,0.0,0.0,0.0,621FGD,LA,PAS,2024-03-14,2024-03-18
250401,622374,NY,PAS,2024-07-08,1244.55,150.0,1094.55,16,1094.55,318.23,50.0,268.23,4.0,,,,,
250409,622398,NY,PAS,2024-08-15,510.3,0.0,510.3,6,510.3,159.05,0.0,159.05,2.0,,,,,
250556,622BN8,NY,MOT,2024-03-29,677.6399999999999,0.0,677.64,8,677.64,0.0,0.0,0.0,0.0,,,,,
250638,623360,NY,PAS,2024-06-01,1025.44,325.0,700.44,15,700.44,0.0,0.0,0.0,0.0,,,,,
250650,62345MC,NY,COM,2024-04-02,433.18,0.0,433.18,5,433.18,81.28,0.0,81.28,1.0,,,,,
250866,624362,NY,PAS,2024-04-14,589.5,0.0,589.5,7,589.5,162.17000000000002,0.0,162.17000000000002,2.0,,,,,
251018,624822,NY,PAS,2024-02-19,1197.9,425.69,772.21,15,772.21,0.0,0.0,0.0,0.0,,,,,
251434,6265RK,SC,PAS,2024-09-18,733.47,0.0,733.47,9,733.47,0.0,0.0,0.0,0.0,,,,,
251552,626BP3,NY,MOT,2024-11-08,955.99,0.0,955.99,12,955.99,151.12,0.0,151.12,2.0,,,,,
251678,627429,NY,PAS,2024-10-27,852.03,373.93,478.1,11,478.1,78.29,0.0,78.29,1.0,,,,,
252183,62934NE,NY,COM,2024-09-11,969.79,146.43,823.36,12,823.36,159.57,0.0,159.57,2.0,62934NE,NY,COM,2024-04-15,2024-12-17
252379,629BL3,NY,MOT,2024-09-15,732.82,0.0,732.82,9,732.82,159.96,0.0,159.96,2.0,,,,,
252388,629BU1,NY,MOT,2024-11-17,721.51,0.0,721.51,9,721.51,0.0,0.0,0.0,0.0,,,,,
252429,62AAAP,FL,PAS,2024-10-04,730.66,358.87,371.79,9,371.79,0.0,0.0,0.0,0.0,62AAAP,FL,PAS,2022-08-17,2024-08-22
252809,62DRQK,FL,PAS,2024-10-07,558.61,0.0,558.61,7,558.61,0.0,0.0,0.0,0.0,,,,,
252810,62DSDD,FL,PAS,2024-11-05,2129.17,886.37,1242.8,27,1242.8,624.86,108.11,516.75,8.0,62DSDD,FL,PAS,2025-07-01,2025-07-01
252863,62EMQS,FL,PAS,2024-06-14,830.22,0.0,830.22,10,830.22,81.8,0.0,81.8,1.0,,,,,
252905,62KX37,SD,PAS,2024-11-21,688.24,200.04,488.2000000000001,9,488.2000000000001,0.0,0.0,0.0,0.0,,,,,
253119,630608,NY,PAS,2024-10-15,888.62,310.43,578.19,11,578.19,0.0,0.0,0.0,0.0,,,,,
253218,630BN7,NY,MOT,2024-09-12,1305.12,350.0,955.12,18,955.12,160.22,0.0,160.22,2.0,,,,,
253221,630BP4,NY,MOT,2024-07-04,829.57,0.0,829.57,10,829.57,0.0,0.0,0.0,0.0,,,,,
253222,630BU1,NY,MOT,2024-12-01,956.34,128.4,827.9399999999999,12,827.9399999999999,75.3,0.0,75.3,1.0,,,,,
253225,630BU5,NY,MOT,2024-10-30,640.23,0.0,640.23,8,640.23,75.17,0.0,75.17,1.0,,,,,
253512,631BN2,NY,MOT,2024-05-09,967.84,0.0,967.84,12,967.84,546.08,0.0,546.08,7.0,,,,,
253593,63218NC,NY,COM,2024-03-26,978.82,553.96,424.86,15,424.86,0.0,0.0,0.0,0.0,,,,,
254118,633892,NY,PAS,2024-12-31,563.25,76.13,487.12,7,412.12,75.0,0.0,75.0,1.0,,,,,
254309,634341,NY,PAS,2024-09-17,1435.19,839.29,595.9,19,595.9,159.05,0.0,159.05,2.0,,,,,
254431,6348AW,FL,PAS,2024-09-03,1356.1,154.45,1201.65,17,1201.65,531.13,0.0,531.13,7.0,6348AW,FL,PAS,2023-04-20,2025-04-23
254462,634BN1,NY,MOT,2024-11-07,738.02,0.0,738.02,9,738.02,0.0,0.0,0.0,0.0,,,,,
254710,635BK1,NY,MOT,2024-04-30,755.04,25.0,730.04,9,730.04,245.14,0.0,245.14,3.0,,,,,
254861,636327,NY,PAS,2024-03-21,851.9399999999999,408.82,443.12,10,443.12,80.89,0.0,80.89,1.0,,,,,
254996,6367AL,FL,PAS,2024-03-31,351.78999999999996,0.0,351.79,4,351.79,0.0,0.0,0.0,0.0,6367AL,FL,PAS,2023-06-27,2023-06-29
255067,636BK2,NY,MOT,2024-08-23,427.33,0.0,427.33,5,427.33,0.0,0.0,0.0,0.0,,,,,
255080,636BM2,NY,MOT,2024-03-17,1651.08,0.0,1651.08,20,1651.08,972.89,0.0,972.89,12.0,,,,,
255085,636BN1,NY,MOT,2024-07-22,1752.17,300.61,1451.56,22,1451.56,774.06,0.0,774.06,10.0,,,,,
255126,637065,NY,PAS,2024-08-06,1672.76,1295.66,377.1,21,377.1,0.0,0.0,0.0,0.0,,,,,
255380,637BK0,NY,MOT,2024-04-10,513.55,0.0,513.55,6,513.55,0.0,0.0,0.0,0.0,,,,,
255393,637BM4,NY,MOT,2024-10-23,2527.77,0.0,2527.77,32,2527.77,1159.53,0.0,1159.53,15.0,,,,,
255394,637BN4,NY,MOT,2024-12-03,639.84,0.0,639.84,8,639.84,77.12,0.0,77.12,1.0,,,,,
255395,637BN5,NY,MOT,2024-07-12,747.25,0.0,747.25,9,747.25,0.0,0.0,0.0,0.0,,,,,
255725,638AKB,SC,PAS,2024-12-06,798.11,0.0,798.11,10,798.11,78.42,0.0,78.42,1.0,,,,,
255746,638BM0,NY,MOT,2024-10-21,570.0,0.0,570.0,7,570.0,0.0,0.0,0.0,0.0,,,,,
255749,638BM5,NY,MOT,2024-08-18,492.62,0.0,492.62,6,492.62,0.0,0.0,0.0,0.0,,,,,
255893,63925CF,MD,PAS,2024-05-25,1006.83,325.0,681.83,13,681.83,81.02,0.0,81.02,1.0,,,,,
